"date","location","location_type","location_code","location_code_type","lat","long","cases_new","deaths_new","recovered_new","deaths","cases","cumulative_death","cumulative_cases","cases_07","cases_14","deaths_07","deaths_14"
2021-05-30,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,1444,34,1397,34,1444,12583,798830,1392,1333,29,31
2021-05-31,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,1710,36,1567,36,1710,12619,800540,1431,1405,31,31
2021-06-01,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,1765,41,1779,41,1765,12660,802305,1444,1441,31,32
2021-06-02,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,1988,34,1914,34,1988,12694,804293,1514,1468,33,31
2021-06-03,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,1687,30,1970,30,1687,12724,805980,1570,1484,34,31
2021-06-04,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,1887,34,1723,34,1887,12758,807867,1646,1512,35,32
2021-06-05,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,1447,43,1667,43,1447,12801,809314,1704,1542,36,32
2021-06-06,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,1676,38,1897,38,1676,12839,810990,1737,1565,36,33
2021-06-07,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,1970,30,1918,30,1970,12869,812960,1774,1602,35,33
2021-06-08,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,2322,44,2062,44,2322,12913,815282,1853,1649,36,33
2021-06-09,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,2537,36,2267,36,2537,12949,817819,1932,1723,36,35
2021-06-10,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,2576,40,2061,40,2576,12989,820395,2059,1815,37,36
2021-06-11,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,2454,43,2286,43,2454,13032,822849,2140,1893,39,37
2021-06-12,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,1637,39,2108,39,1637,13071,824486,2167,1935,38,37
2021-06-13,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,2436,47,2242,47,2436,13118,826922,2276,2006,39,38
2021-06-14,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,3050,54,2564,54,3050,13172,829972,2430,2102,43,39
2021-06-15,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,3319,50,2243,50,3319,13222,833291,2572,2213,44,40
2021-06-16,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,3956,60,2679,60,3956,13282,837247,2775,2353,47,42
2021-06-17,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,3840,63,2714,63,3840,13345,841087,2956,2507,50,44
2021-06-18,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,3883,54,1955,54,3883,13399,844970,3160,2650,52,45
2021-06-19,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,3057,67,1725,67,3057,13466,848027,3363,2765,56,47
2021-06-20,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,3641,82,2509,82,3641,13548,851668,3535,2905,61,50
2021-06-21,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,4636,78,2827,78,4636,13626,856304,3761,3096,64,54
2021-06-22,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,4846,76,2903,76,4846,13702,861150,3979,3276,68,56
2021-06-23,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,5727,85,3168,85,5727,13787,866877,4232,3504,72,59
2021-06-24,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,6058,81,3230,81,6058,13868,872935,4549,3752,74,62
2021-06-25,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,5869,108,2776,108,5869,13976,878804,4833,3996,82,67
2021-06-26,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,4334,77,3295,77,4334,14053,883138,5015,4189,83,70
2021-06-27,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,5268,119,3249,119,5268,14172,888406,5248,4391,89,75
2021-06-28,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,8364,104,3570,104,8364,14276,896770,5780,4771,92,78
2021-06-29,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,7666,112,4027,112,7666,14388,904436,6183,5081,98,83
2021-06-30,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,8822,115,4550,115,8822,14503,913258,6625,5429,102,87
2021-07-01,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,8301,143,4663,143,8301,14646,921559,6946,5748,111,92
2021-07-02,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,8483,132,4509,132,8483,14778,930042,7319,6076,114,98
2021-07-03,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,6214,134,3777,134,6214,14912,936256,7588,6302,122,103
2021-07-04,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,8661,153,4698,153,8661,15065,944917,8073,6660,127,108
2021-07-05,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,9964,164,5185,164,9964,15229,954881,8301,7041,136,114
2021-07-06,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,11525,163,5433,163,11525,15392,966406,8852,7518,143,120
2021-07-07,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,11162,201,5987,201,11162,15593,977568,9187,7906,155,129
2021-07-08,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,11651,199,5844,199,11651,15792,989219,9665,8306,163,137
2021-07-09,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,11324,212,6038,212,11324,16004,1000543,10071,8695,175,144
2021-07-10,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,8772,185,5755,185,8772,16189,1009315,10437,9012,182,152
2021-07-11,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,11874,230,6362,230,11874,16419,1021189,10896,9484,193,160
2021-07-12,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,13768,220,7020,220,13768,16639,1034957,11439,9870,201,168
2021-07-13,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,12198,203,7646,203,12198,16842,1047155,11535,10194,207,175
2021-07-14,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,12383,210,8245,210,12383,17052,1059538,11710,10448,208,182
2021-07-15,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,12236,226,8395,226,12236,17278,1071774,11793,10729,212,188
2021-07-16,"Bangladesh","country","BD","iso_3166_2",23.685,90.3563,12148,187,8536,187,12148,17465,1083922,11911,10991,208,191
